Month,SKU_ID,SKU_Description,Product_Group,UoM,Actual_Demand_units,Supplier_LeadTime_days,Transit_days,OnHand_Inventory_units,Planned_Receipts_units,MOQ_units,Unit_Cost_USD,Shelf_Life_days,Planned_Receipt_Date,Actual_Receipt_Date,Customer_Priority
01/07/2025 00:00,SKU0052,Packaging Grade C,Packaging,litre,708,48,4,1097,679,8388,"0,5",365,08/07/2025 00:00,11/07/2025 00:00,High
01/08/2025 00:00,SKU0052,Packaging Grade C,Packaging,litre,664,48,8,506,736,8388,"0,5",365,08/08/2025 00:00,08/08/2025 00:00,High
01/11/2024 00:00,SKU0053,Intermediates Grade B,Intermediates,kg,299,18,5,83,231,8730,"17,3",730,08/11/2024 00:00,10/11/2024 00:00,Medium
01/12/2024 00:00,SKU0053,Intermediates Grade B,Intermediates,kg,233,18,12,78,163,8730,"17,3",730,08/12/2024 00:00,17/12/2024 00:00,Medium
01/01/2025 00:00,SKU0053,Intermediates Grade B,Intermediates,kg,155,18,6,195,131,8730,"17,3",730,08/01/2025 00:00,08/01/2025 00:00,Medium
01/02/2025 00:00,SKU0053,Intermediates Grade B,Intermediates,kg,202,18,9,267,107,8730,"17,3",730,08/02/2025 00:00,18/02/2025 00:00,Medium
01/03/2025 00:00,SKU0053,Intermediates Grade B,Intermediates,kg,233,18,8,27,257,8730,"17,3",730,08/03/2025 00:00,07/03/2025 00:00,Medium
01/04/2025 00:00,SKU0053,Intermediates Grade B,Intermediates,kg,318,18,7,292,197,8730,"17,3",730,08/04/2025 00:00,11/04/2025 00:00,Medium
01/05/2025 00:00,SKU0053,Intermediates Grade B,Intermediates,kg,202,18,11,81,115,8730,"17,3",730,08/05/2025 00:00,12/05/2025 00:00,Medium
01/06/2025 00:00,SKU0053,Intermediates Grade B,Intermediates,kg,247,18,7,215,249,8730,"17,3",730,08/06/2025 00:00,08/06/2025 00:00,Medium
01/07/2025 00:00,SKU0053,Intermediates Grade B,Intermediates,kg,299,18,5,0,129,8730,"17,3",730,08/07/2025 00:00,17/07/2025 00:00,Medium
01/08/2025 00:00,SKU0053,Intermediates Grade B,Intermediates,kg,217,18,9,139,7,8730,"17,3",730,08/08/2025 00:00,06/08/2025 00:00,Medium
01/11/2024 00:00,SKU0054,Intermediates Grade C,Intermediates,kg,275,53,3,407,223,2435,"35,5",730,08/11/2024 00:00,16/11/2024 00:00,Medium
01/12/2024 00:00,SKU0054,Intermediates Grade C,Intermediates,kg,163,53,8,0,139,2435,"35,5",730,08/12/2024 00:00,14/12/2024 00:00,Medium
01/01/2025 00:00,SKU0054,Intermediates Grade C,Intermediates,kg,196,53,9,326,107,2435,"35,5",730,08/01/2025 00:00,18/01/2025 00:00,Medium
01/02/2025 00:00,SKU0054,Intermediates Grade C,Intermediates,kg,123,53,9,119,24,2435,"35,5",730,08/02/2025 00:00,07/02/2025 00:00,Medium
01/03/2025 00:00,SKU0054,Intermediates Grade C,Intermediates,kg,290,53,4,246,317,2435,"35,5",730,08/03/2025 00:00,05/03/2025 00:00,Medium
01/04/2025 00:00,SKU0054,Intermediates Grade C,Intermediates,kg,284,53,7,495,46,2435,"35,5",730,08/04/2025 00:00,12/04/2025 00:00,Medium
01/05/2025 00:00,SKU0054,Intermediates Grade C,Intermediates,kg,232,53,8,364,100,2435,"35,5",730,08/05/2025 00:00,07/05/2025 00:00,Medium
01/06/2025 00:00,SKU0054,Intermediates Grade C,Intermediates,kg,260,53,6,286,337,2435,"35,5",730,08/06/2025 00:00,16/06/2025 00:00,Medium
01/07/2025 00:00,SKU0054,Intermediates Grade C,Intermediates,kg,191,53,9,268,211,2435,"35,5",730,08/07/2025 00:00,14/07/2025 00:00,Medium
01/08/2025 00:00,SKU0054,Intermediates Grade C,Intermediates,kg,160,53,10,206,0,2435,"35,5",730,,,Medium
01/11/2024 00:00,SKU0055,Packaging Grade A,Packaging,kg,596,22,10,290,257,8170,"14,26",365,08/11/2024 00:00,14/11/2024 00:00,Medium
01/12/2024 00:00,SKU0055,Packaging Grade A,Packaging,kg,515,22,4,125,319,8170,"14,26",365,08/12/2024 00:00,09/12/2024 00:00,Medium
01/01/2025 00:00,SKU0055,Packaging Grade A,Packaging,kg,674,22,1,161,0,8170,"14,26",365,,,Medium
01/02/2025 00:00,SKU0055,Packaging Grade A,Packaging,kg,393,22,7,296,118,8170,"14,26",365,08/02/2025 00:00,09/02/2025 00:00,Medium
01/03/2025 00:00,SKU0055,Packaging Grade A,Packaging,kg,418,22,5,517,359,8170,"14,26",365,08/03/2025 00:00,18/03/2025 00:00,Medium
01/04/2025 00:00,SKU0055,Packaging Grade A,Packaging,kg,423,22,9,358,200,8170,"14,26",365,08/04/2025 00:00,11/04/2025 00:00,Medium
01/05/2025 00:00,SKU0055,Packaging Grade A,Packaging,kg,541,22,10,249,231,8170,"14,26",365,08/05/2025 00:00,13/05/2025 00:00,Medium
01/06/2025 00:00,SKU0055,Packaging Grade A,Packaging,kg,527,22,4,398,355,8170,"14,26",365,08/06/2025 00:00,16/06/2025 00:00,Medium
01/07/2025 00:00,SKU0055,Packaging Grade A,Packaging,kg,570,22,6,0,126,8170,"14,26",365,08/07/2025 00:00,09/07/2025 00:00,Medium
01/08/2025 00:00,SKU0055,Packaging Grade A,Packaging,kg,519,22,5,568,461,8170,"14,26",365,08/08/2025 00:00,05/08/2025 00:00,Medium
01/11/2024 00:00,SKU0056,Surfactants Grade C,Surfactants,litre,315,31,4,0,353,6337,"25,56",540,08/11/2024 00:00,14/11/2024 00:00,Medium
01/12/2024 00:00,SKU0056,Surfactants Grade C,Surfactants,litre,305,31,8,278,261,6337,"25,56",540,08/12/2024 00:00,14/12/2024 00:00,Medium
01/01/2025 00:00,SKU0056,Surfactants Grade C,Surfactants,litre,301,31,2,449,246,6337,"25,56",540,08/01/2025 00:00,05/01/2025 00:00,Medium
01/02/2025 00:00,SKU0056,Surfactants Grade C,Surfactants,litre,190,31,4,89,123,6337,"25,56",540,08/02/2025 00:00,06/02/2025 00:00,Medium
01/03/2025 00:00,SKU0056,Surfactants Grade C,Surfactants,litre,268,31,8,250,149,6337,"25,56",540,08/03/2025 00:00,18/03/2025 00:00,Medium
01/04/2025 00:00,SKU0056,Surfactants Grade C,Surfactants,litre,308,31,4,104,216,6337,"25,56",540,08/04/2025 00:00,10/04/2025 00:00,Medium
01/05/2025 00:00,SKU0056,Surfactants Grade C,Surfactants,litre,313,31,8,503,273,6337,"25,56",540,08/05/2025 00:00,13/05/2025 00:00,Medium
01/06/2025 00:00,SKU0056,Surfactants Grade C,Surfactants,litre,286,31,8,418,384,6337,"25,56",540,08/06/2025 00:00,12/06/2025 00:00,Medium
01/07/2025 00:00,SKU0056,Surfactants Grade C,Surfactants,litre,298,31,7,522,277,6337,"25,56",540,08/07/2025 00:00,17/07/2025 00:00,Medium
01/08/2025 00:00,SKU0056,Surfactants Grade C,Surfactants,litre,226,31,6,110,116,6337,"25,56",540,08/08/2025 00:00,09/08/2025 00:00,Medium
01/11/2024 00:00,SKU0057,Solvents Grade C,Solvents,litre,416,57,1,845,442,2099,"33,07",540,08/11/2024 00:00,05/11/2024 00:00,Medium
01/12/2024 00:00,SKU0057,Solvents Grade C,Solvents,litre,382,57,6,316,212,2099,"33,07",540,08/12/2024 00:00,17/12/2024 00:00,Medium
01/01/2025 00:00,SKU0057,Solvents Grade C,Solvents,litre,417,57,7,0,234,2099,"33,07",540,08/01/2025 00:00,11/01/2025 00:00,Medium
01/02/2025 00:00,SKU0057,Solvents Grade C,Solvents,litre,410,57,6,305,275,2099,"33,07",540,08/02/2025 00:00,09/02/2025 00:00,Medium
01/03/2025 00:00,SKU0057,Solvents Grade C,Solvents,litre,499,57,6,249,189,2099,"33,07",540,08/03/2025 00:00,10/03/2025 00:00,Medium
01/04/2025 00:00,SKU0057,Solvents Grade C,Solvents,litre,460,57,4,859,167,2099,"33,07",540,08/04/2025 00:00,17/04/2025 00:00,Medium
01/05/2025 00:00,SKU0057,Solvents Grade C,Solvents,litre,473,57,6,88,132,2099,"33,07",540,08/05/2025 00:00,11/05/2025 00:00,Medium
01/06/2025 00:00,SKU0057,Solvents Grade C,Solvents,litre,477,57,4,289,563,2099,"33,07",540,08/06/2025 00:00,07/06/2025 00:00,Medium
01/07/2025 00:00,SKU0057,Solvents Grade C,Solvents,litre,517,57,10,67,759,2099,"33,07",540,08/07/2025 00:00,16/07/2025 00:00,Medium
01/08/2025 00:00,SKU0057,Solvents Grade C,Solvents,litre,416,57,7,465,218,2099,"33,07",540,08/08/2025 00:00,14/08/2025 00:00,Medium
01/11/2024 00:00,SKU0058,Additives Grade B,Additives,kg,750,19,4,790,844,7208,"21,52",365,08/11/2024 00:00,07/11/2024 00:00,High
01/12/2024 00:00,SKU0058,Additives Grade B,Additives,kg,390,19,7,611,355,7208,"21,52",365,08/12/2024 00:00,09/12/2024 00:00,High
01/01/2025 00:00,SKU0058,Additives Grade B,Additives,kg,892,19,1,434,964,7208,"21,52",365,08/01/2025 00:00,10/01/2025 00:00,High
01/02/2025 00:00,SKU0058,Additives Grade B,Additives,kg,471,19,3,202,172,7208,"21,52",365,08/02/2025 00:00,13/02/2025 00:00,High
01/03/2025 00:00,SKU0058,Additives Grade B,Additives,kg,697,19,7,512,763,7208,"21,52",365,08/03/2025 00:00,17/03/2025 00:00,High
01/04/2025 00:00,SKU0058,Additives Grade B,Additives,kg,604,19,9,388,914,7208,"21,52",365,08/04/2025 00:00,18/04/2025 00:00,High
01/05/2025 00:00,SKU0058,Additives Grade B,Additives,kg,795,19,7,459,409,7208,"21,52",365,08/05/2025 00:00,16/05/2025 00:00,High
01/06/2025 00:00,SKU0058,Additives Grade B,Additives,kg,556,19,6,658,412,7208,"21,52",365,08/06/2025 00:00,09/06/2025 00:00,High
01/07/2025 00:00,SKU0058,Additives Grade B,Additives,kg,594,19,4,358,564,7208,"21,52",365,08/07/2025 00:00,05/07/2025 00:00,High
01/08/2025 00:00,SKU0058,Additives Grade B,Additives,kg,501,19,7,777,416,7208,"21,52",365,08/08/2025 00:00,18/08/2025 00:00,High
01/11/2024 00:00,SKU0059,Surfactants Grade A,Surfactants,kg,102,54,4,9,58,2305,"6,8",540,08/11/2024 00:00,18/11/2024 00:00,Low
01/12/2024 00:00,SKU0059,Surfactants Grade A,Surfactants,kg,133,54,3,275,152,2305,"6,8",540,08/12/2024 00:00,18/12/2024 00:00,Low
01/01/2025 00:00,SKU0059,Surfactants Grade A,Surfactants,kg,122,54,2,104,56,2305,"6,8",540,08/01/2025 00:00,08/01/2025 00:00,Low
01/02/2025 00:00,SKU0059,Surfactants Grade A,Surfactants,kg,102,54,11,56,98,2305,"6,8",540,08/02/2025 00:00,09/02/2025 00:00,Low
01/03/2025 00:00,SKU0059,Surfactants Grade A,Surfactants,kg,122,54,12,133,128,2305,"6,8",540,08/03/2025 00:00,16/03/2025 00:00,Low
01/04/2025 00:00,SKU0059,Surfactants Grade A,Surfactants,kg,161,54,9,162,63,2305,"6,8",540,08/04/2025 00:00,14/04/2025 00:00,Low
01/05/2025 00:00,SKU0059,Surfactants Grade A,Surfactants,kg,134,54,9,87,94,2305,"6,8",540,08/05/2025 00:00,14/05/2025 00:00,Low
01/06/2025 00:00,SKU0059,Surfactants Grade A,Surfactants,kg,125,54,5,102,92,2305,"6,8",540,08/06/2025 00:00,09/06/2025 00:00,Low
01/07/2025 00:00,SKU0059,Surfactants Grade A,Surfactants,kg,97,54,5,25,65,2305,"6,8",540,08/07/2025 00:00,11/07/2025 00:00,Low
01/08/2025 00:00,SKU0059,Surfactants Grade A,Surfactants,kg,153,54,7,296,58,2305,"6,8",540,08/08/2025 00:00,08/08/2025 00:00,Low
01/11/2024 00:00,SKU0060,Additives Grade A,Additives,kg,482,49,4,201,354,1698,"32,17",1095,08/11/2024 00:00,05/11/2024 00:00,Medium
01/12/2024 00:00,SKU0060,Additives Grade A,Additives,kg,499,49,10,234,417,1698,"32,17",1095,08/12/2024 00:00,18/12/2024 00:00,Medium
01/01/2025 00:00,SKU0060,Additives Grade A,Additives,kg,470,49,5,324,173,1698,"32,17",1095,08/01/2025 00:00,18/01/2025 00:00,Medium
01/02/2025 00:00,SKU0060,Additives Grade A,Additives,kg,482,49,4,1230,190,1698,"32,17",1095,08/02/2025 00:00,09/02/2025 00:00,Medium
01/03/2025 00:00,SKU0060,Additives Grade A,Additives,kg,542,49,8,165,406,1698,"32,17",1095,08/03/2025 00:00,11/03/2025 00:00,Medium
01/04/2025 00:00,SKU0060,Additives Grade A,Additives,kg,562,49,5,195,245,1698,"32,17",1095,08/04/2025 00:00,14/04/2025 00:00,Medium
01/05/2025 00:00,SKU0060,Additives Grade A,Additives,kg,546,49,7,250,310,1698,"32,17",1095,08/05/2025 00:00,14/05/2025 00:00,Medium
01/06/2025 00:00,SKU0060,Additives Grade A,Additives,kg,622,49,9,71,605,1698,"32,17",1095,08/06/2025 00:00,10/06/2025 00:00,Medium
01/07/2025 00:00,SKU0060,Additives Grade A,Additives,kg,530,49,5,757,430,1698,"32,17",1095,08/07/2025 00:00,09/07/2025 00:00,Medium
01/08/2025 00:00,SKU0060,Additives Grade A,Additives,kg,499,49,12,0,466,1698,"32,17",1095,08/08/2025 00:00,08/08/2025 00:00,Medium
01/11/2024 00:00,SKU0061,Surfactants Grade B,Surfactants,litre,592,48,8,771,654,3011,"12,86",540,08/11/2024 00:00,06/11/2024 00:00,Medium
01/12/2024 00:00,SKU0061,Surfactants Grade B,Surfactants,litre,579,48,5,0,578,3011,"12,86",540,08/12/2024 00:00,08/12/2024 00:00,Medium
01/01/2025 00:00,SKU0061,Surfactants Grade B,Surfactants,litre,613,48,4,182,400,3011,"12,86",540,08/01/2025 00:00,14/01/2025 00:00,Medium
01/02/2025 00:00,SKU0061,Surfactants Grade B,Surfactants,litre,568,48,8,518,80,3011,"12,86",540,08/02/2025 00:00,14/02/2025 00:00,Medium
01/03/2025 00:00,SKU0061,Surfactants Grade B,Surfactants,litre,527,48,4,380,262,3011,"12,86",540,08/03/2025 00:00,07/03/2025 00:00,Medium
01/04/2025 00:00,SKU0061,Surfactants Grade B,Surfactants,litre,284,48,12,0,29,3011,"12,86",540,08/04/2025 00:00,14/04/2025 00:00,Medium
01/05/2025 00:00,SKU0061,Surfactants Grade B,Surfactants,litre,536,48,5,209,593,3011,"12,86",540,08/05/2025 00:00,05/05/2025 00:00,Medium
01/06/2025 00:00,SKU0061,Surfactants Grade B,Surfactants,litre,543,48,7,360,492,3011,"12,86",540,08/06/2025 00:00,12/06/2025 00:00,Medium
01/07/2025 00:00,SKU0061,Surfactants Grade B,Surfactants,litre,365,48,9,923,356,3011,"12,86",540,08/07/2025 00:00,09/07/2025 00:00,Medium
01/08/2025 00:00,SKU0061,Surfactants Grade B,Surfactants,litre,395,48,8,97,377,3011,"12,86",540,08/08/2025 00:00,17/08/2025 00:00,Medium
01/11/2024 00:00,SKU0062,Packaging Grade B,Packaging,kg,474,22,3,0,561,2919,"0,5",1095,08/11/2024 00:00,08/11/2024 00:00,Medium
01/12/2024 00:00,SKU0062,Packaging Grade B,Packaging,kg,538,22,7,347,308,2919,"0,5",1095,08/12/2024 00:00,12/12/2024 00:00,Medium
01/01/2025 00:00,SKU0062,Packaging Grade B,Packaging,kg,549,22,4,0,403,2919,"0,5",1095,08/01/2025 00:00,11/01/2025 00:00,Medium
01/02/2025 00:00,SKU0062,Packaging Grade B,Packaging,kg,602,22,11,477,480,2919,"0,5",1095,08/02/2025 00:00,06/02/2025 00:00,Medium
01/03/2025 00:00,SKU0062,Packaging Grade B,Packaging,kg,340,22,7,275,127,2919,"0,5",1095,08/03/2025 00:00,05/03/2025 00:00,Medium
01/04/2025 00:00,SKU0062,Packaging Grade B,Packaging,kg,540,22,3,336,146,2919,"0,5",1095,08/04/2025 00:00,16/04/2025 00:00,Medium
01/05/2025 00:00,SKU0062,Packaging Grade B,Packaging,kg,386,22,9,239,268,2919,"0,5",1095,08/05/2025 00:00,15/05/2025 00:00,Medium
01/06/2025 00:00,SKU0062,Packaging Grade B,Packaging,kg,552,22,7,861,206,2919,"0,5",1095,08/06/2025 00:00,08/06/2025 00:00,Medium
01/07/2025 00:00,SKU0062,Packaging Grade B,Packaging,kg,584,22,4,814,390,2919,"0,5",1095,08/07/2025 00:00,12/07/2025 00:00,Medium
01/08/2025 00:00,SKU0062,Packaging Grade B,Packaging,kg,357,22,7,621,258,2919,"0,5",1095,08/08/2025 00:00,16/08/2025 00:00,Medium
01/11/2024 00:00,SKU0063,Intermediates Grade C,Intermediates,litre,387,36,4,0,391,8402,"19,84",365,08/11/2024 00:00,06/11/2024 00:00,Medium
01/12/2024 00:00,SKU0063,Intermediates Grade C,Intermediates,litre,251,36,9,165,61,8402,"19,84",365,08/12/2024 00:00,07/12/2024 00:00,Medium
01/01/2025 00:00,SKU0063,Intermediates Grade C,Intermediates,litre,347,36,4,348,394,8402,"19,84",365,08/01/2025 00:00,16/01/2025 00:00,Medium
01/02/2025 00:00,SKU0063,Intermediates Grade C,Intermediates,litre,383,36,6,275,320,8402,"19,84",365,08/02/2025 00:00,05/02/2025 00:00,Medium
01/03/2025 00:00,SKU0063,Intermediates Grade C,Intermediates,litre,381,36,5,366,260,8402,"19,84",365,08/03/2025 00:00,05/03/2025 00:00,Medium
01/04/2025 00:00,SKU0063,Intermediates Grade C,Intermediates,litre,432,36,8,651,371,8402,"19,84",365,08/04/2025 00:00,17/04/2025 00:00,Medium
01/05/2025 00:00,SKU0063,Intermediates Grade C,Intermediates,litre,446,36,8,414,481,8402,"19,84",365,08/05/2025 00:00,07/05/2025 00:00,Medium
01/06/2025 00:00,SKU0063,Intermediates Grade C,Intermediates,litre,473,36,7,509,319,8402,"19,84",365,08/06/2025 00:00,15/06/2025 00:00,Medium
01/07/2025 00:00,SKU0063,Intermediates Grade C,Intermediates,litre,539,36,4,885,289,8402,"19,84",365,08/07/2025 00:00,09/07/2025 00:00,Medium
01/08/2025 00:00,SKU0063,Intermediates Grade C,Intermediates,litre,489,36,5,0,426,8402,"19,84",365,08/08/2025 00:00,16/08/2025 00:00,Medium
01/11/2024 00:00,SKU0064,Solvents Grade C,Solvents,kg,289,49,7,131,144,4961,"16,17",730,08/11/2024 00:00,07/11/2024 00:00,Medium
01/12/2024 00:00,SKU0064,Solvents Grade C,Solvents,kg,278,49,4,221,174,4961,"16,17",730,08/12/2024 00:00,05/12/2024 00:00,Medium
01/01/2025 00:00,SKU0064,Solvents Grade C,Solvents,kg,423,49,8,133,437,4961,"16,17",730,08/01/2025 00:00,05/01/2025 00:00,Medium
01/02/2025 00:00,SKU0064,Solvents Grade C,Solvents,kg,398,49,10,10,335,4961,"16,17",730,08/02/2025 00:00,12/02/2025 00:00,Medium
01/03/2025 00:00,SKU0064,Solvents Grade C,Solvents,kg,583,49,5,505,406,4961,"16,17",730,08/03/2025 00:00,14/03/2025 00:00,Medium
01/04/2025 00:00,SKU0064,Solvents Grade C,Solvents,kg,224,49,6,277,52,4961,"16,17",730,08/04/2025 00:00,15/04/2025 00:00,Medium
01/05/2025 00:00,SKU0064,Solvents Grade C,Solvents,kg,232,49,1,93,229,4961,"16,17",730,08/05/2025 00:00,16/05/2025 00:00,Medium
01/06/2025 00:00,SKU0064,Solvents Grade C,Solvents,kg,415,49,10,190,298,4961,"16,17",730,08/06/2025 00:00,17/06/2025 00:00,Medium
01/07/2025 00:00,SKU0064,Solvents Grade C,Solvents,kg,323,49,12,75,399,4961,"16,17",730,08/07/2025 00:00,17/07/2025 00:00,Medium
01/08/2025 00:00,SKU0064,Solvents Grade C,Solvents,kg,347,49,8,339,430,4961,"16,17",730,08/08/2025 00:00,16/08/2025 00:00,Medium
01/11/2024 00:00,SKU0065,Solvents Grade B,Solvents,litre,587,24,4,379,0,1268,"32,68",540,,,High
01/12/2024 00:00,SKU0065,Solvents Grade B,Solvents,litre,704,24,1,588,715,1268,"32,68",540,08/12/2024 00:00,06/12/2024 00:00,High
01/01/2025 00:00,SKU0065,Solvents Grade B,Solvents,litre,753,24,1,793,179,1268,"32,68",540,08/01/2025 00:00,17/01/2025 00:00,High
01/02/2025 00:00,SKU0065,Solvents Grade B,Solvents,litre,446,24,10,483,205,1268,"32,68",540,08/02/2025 00:00,07/02/2025 00:00,High
01/03/2025 00:00,SKU0065,Solvents Grade B,Solvents,litre,851,24,6,1239,709,1268,"32,68",540,08/03/2025 00:00,06/03/2025 00:00,High
01/04/2025 00:00,SKU0065,Solvents Grade B,Solvents,litre,614,24,6,0,639,1268,"32,68",540,08/04/2025 00:00,07/04/2025 00:00,High
01/05/2025 00:00,SKU0065,Solvents Grade B,Solvents,litre,811,24,9,469,593,1268,"32,68",540,08/05/2025 00:00,11/05/2025 00:00,High
01/06/2025 00:00,SKU0065,Solvents Grade B,Solvents,litre,658,24,3,729,277,1268,"32,68",540,08/06/2025 00:00,05/06/2025 00:00,High
01/07/2025 00:00,SKU0065,Solvents Grade B,Solvents,litre,694,24,9,764,580,1268,"32,68",540,08/07/2025 00:00,14/07/2025 00:00,High
01/08/2025 00:00,SKU0065,Solvents Grade B,Solvents,litre,679,24,4,157,612,1268,"32,68",540,08/08/2025 00:00,12/08/2025 00:00,High
01/11/2024 00:00,SKU0066,Surfactants Grade B,Surfactants,kg,531,40,7,0,728,4605,"38,97",730,08/11/2024 00:00,17/11/2024 00:00,High
01/12/2024 00:00,SKU0066,Surfactants Grade B,Surfactants,kg,825,40,2,698,611,4605,"38,97",730,08/12/2024 00:00,14/12/2024 00:00,High
01/01/2025 00:00,SKU0066,Surfactants Grade B,Surfactants,kg,618,40,5,489,320,4605,"38,97",730,08/01/2025 00:00,14/01/2025 00:00,High
01/02/2025 00:00,SKU0066,Surfactants Grade B,Surfactants,kg,514,40,8,669,233,4605,"38,97",730,08/02/2025 00:00,14/02/2025 00:00,High
01/03/2025 00:00,SKU0066,Surfactants Grade B,Surfactants,kg,797,40,6,1049,825,4605,"38,97",730,08/03/2025 00:00,18/03/2025 00:00,High
01/04/2025 00:00,SKU0066,Surfactants Grade B,Surfactants,kg,545,40,5,631,339,4605,"38,97",730,08/04/2025 00:00,06/04/2025 00:00,High
01/05/2025 00:00,SKU0066,Surfactants Grade B,Surfactants,kg,834,40,4,651,588,4605,"38,97",730,08/05/2025 00:00,07/05/2025 00:00,High
01/06/2025 00:00,SKU0066,Surfactants Grade B,Surfactants,kg,657,40,1,1116,431,4605,"38,97",730,08/06/2025 00:00,13/06/2025 00:00,High
01/07/2025 00:00,SKU0066,Surfactants Grade B,Surfactants,kg,746,40,6,369,418,4605,"38,97",730,08/07/2025 00:00,11/07/2025 00:00,High
01/08/2025 00:00,SKU0066,Surfactants Grade B,Surfactants,kg,765,40,6,372,132,4605,"38,97",730,08/08/2025 00:00,08/08/2025 00:00,High
01/11/2024 00:00,SKU0067,Solvents Grade B,Solvents,litre,2199,38,10,56,2427,1095,"21,47",365,08/11/2024 00:00,14/11/2024 00:00,High
01/12/2024 00:00,SKU0067,Solvents Grade B,Solvents,litre,1347,38,6,1304,1399,1095,"21,47",365,08/12/2024 00:00,09/12/2024 00:00,High
01/01/2025 00:00,SKU0067,Solvents Grade B,Solvents,litre,2303,38,3,3234,1114,1095,"21,47",365,08/01/2025 00:00,06/01/2025 00:00,High
01/02/2025 00:00,SKU0067,Solvents Grade B,Solvents,litre,1513,38,4,88,1147,1095,"21,47",365,08/02/2025 00:00,17/02/2025 00:00,High
01/03/2025 00:00,SKU0067,Solvents Grade B,Solvents,litre,1411,38,7,2097,545,1095,"21,47",365,08/03/2025 00:00,15/03/2025 00:00,High
01/04/2025 00:00,SKU0067,Solvents Grade B,Solvents,litre,1611,38,2,1516,837,1095,"21,47",365,08/04/2025 00:00,17/04/2025 00:00,High
01/05/2025 00:00,SKU0067,Solvents Grade B,Solvents,litre,1498,38,9,1765,1116,1095,"21,47",365,08/05/2025 00:00,12/05/2025 00:00,High
01/06/2025 00:00,SKU0067,Solvents Grade B,Solvents,litre,1233,38,7,252,602,1095,"21,47",365,08/06/2025 00:00,08/06/2025 00:00,High
01/07/2025 00:00,SKU0067,Solvents Grade B,Solvents,litre,2064,38,4,937,1332,1095,"21,47",365,08/07/2025 00:00,13/07/2025 00:00,High
01/08/2025 00:00,SKU0067,Solvents Grade B,Solvents,litre,2428,38,7,1402,401,1095,"21,47",365,08/08/2025 00:00,09/08/2025 00:00,High
01/11/2024 00:00,SKU0068,Solvents Grade A,Solvents,kg,576,36,8,219,725,3404,"17,6",1095,08/11/2024 00:00,17/11/2024 00:00,High
01/12/2024 00:00,SKU0068,Solvents Grade A,Solvents,kg,379,36,4,304,194,3404,"17,6",1095,08/12/2024 00:00,13/12/2024 00:00,High
01/01/2025 00:00,SKU0068,Solvents Grade A,Solvents,kg,596,36,6,534,450,3404,"17,6",1095,08/01/2025 00:00,08/01/2025 00:00,High
01/02/2025 00:00,SKU0068,Solvents Grade A,Solvents,kg,685,36,3,966,655,3404,"17,6",1095,08/02/2025 00:00,14/02/2025 00:00,High
01/03/2025 00:00,SKU0068,Solvents Grade A,Solvents,kg,734,36,6,619,146,3404,"17,6",1095,08/03/2025 00:00,09/03/2025 00:00,High
01/04/2025 00:00,SKU0068,Solvents Grade A,Solvents,kg,570,36,5,816,363,3404,"17,6",1095,08/04/2025 00:00,13/04/2025 00:00,High
01/05/2025 00:00,SKU0068,Solvents Grade A,Solvents,kg,715,36,3,946,429,3404,"17,6",1095,08/05/2025 00:00,12/05/2025 00:00,High
01/06/2025 00:00,SKU0068,Solvents Grade A,Solvents,kg,1004,36,9,715,595,3404,"17,6",1095,08/06/2025 00:00,07/06/2025 00:00,High
01/07/2025 00:00,SKU0068,Solvents Grade A,Solvents,kg,587,36,5,421,598,3404,"17,6",1095,08/07/2025 00:00,05/07/2025 00:00,High
01/08/2025 00:00,SKU0068,Solvents Grade A,Solvents,kg,670,36,2,583,454,3404,"17,6",1095,08/08/2025 00:00,07/08/2025 00:00,High
01/11/2024 00:00,SKU0069,Solvents Grade B,Solvents,kg,84,39,7,65,60,7072,"11,53",540,08/11/2024 00:00,08/11/2024 00:00,Low
01/12/2024 00:00,SKU0069,Solvents Grade B,Solvents,kg,40,39,5,74,31,7072,"11,53",540,08/12/2024 00:00,06/12/2024 00:00,Low
01/01/2025 00:00,SKU0069,Solvents Grade B,Solvents,kg,83,39,11,58,79,7072,"11,53",540,08/01/2025 00:00,05/01/2025 00:00,Low
01/02/2025 00:00,SKU0069,Solvents Grade B,Solvents,kg,93,39,6,0,106,7072,"11,53",540,08/02/2025 00:00,11/02/2025 00:00,Low
01/03/2025 00:00,SKU0069,Solvents Grade B,Solvents,kg,76,39,7,0,64,7072,"11,53",540,08/03/2025 00:00,12/03/2025 00:00,Low
01/04/2025 00:00,SKU0069,Solvents Grade B,Solvents,kg,104,39,3,70,49,7072,"11,53",540,08/04/2025 00:00,11/04/2025 00:00,Low
01/05/2025 00:00,SKU0069,Solvents Grade B,Solvents,kg,66,39,6,91,24,7072,"11,53",540,08/05/2025 00:00,18/05/2025 00:00,Low
01/06/2025 00:00,SKU0069,Solvents Grade B,Solvents,kg,106,39,7,62,29,7072,"11,53",540,08/06/2025 00:00,09/06/2025 00:00,Low
01/07/2025 00:00,SKU0069,Solvents Grade B,Solvents,kg,82,39,8,78,92,7072,"11,53",540,08/07/2025 00:00,16/07/2025 00:00,Low
01/08/2025 00:00,SKU0069,Solvents Grade B,Solvents,kg,49,39,7,59,33,7072,"11,53",540,08/08/2025 00:00,05/08/2025 00:00,Low
01/11/2024 00:00,SKU0070,Surfactants Grade C,Surfactants,litre,150,36,6,0,121,8046,"19,65",730,08/11/2024 00:00,11/11/2024 00:00,Low
